GDP,Geography,Industry,Quarter
"13,158",Arizona,Finance and insurance,2006 Q2
"3,476",Arkansas,Finance and insurance,2006 Q2
"97,235",California,Finance and insurance,2006 Q2
"12,482",Colorado,Finance and insurance,2006 Q2
"31,798",Connecticut,Finance and insurance,2006 Q2
"15,992",Delaware,Finance and insurance,2006 Q2
"3,310",District of Columbia,Finance and insurance,2006 Q2
"126,385",Far West,Finance and insurance,2006 Q2
"39,405",Florida,Finance and insurance,2006 Q2
"25,385",Georgia,Finance and insurance,2006 Q2
"151,806",Great Lakes,Finance and insurance,2006 Q2
"2,078",Hawaii,Finance and insurance,2006 Q2
"2,275",Idaho,Finance and insurance,2006 Q2
"60,284",Illinois,Finance and insurance,2006 Q2
"13,103",Indiana,Finance and insurance,2006 Q2
"14,580",Iowa,Finance and insurance,2006 Q2
"5,210",Kansas,Finance and insurance,2006 Q2
"6,909",Kentucky,Finance and insurance,2006 Q2
"6,091",Louisiana,Finance and insurance,2006 Q2
"2,648",Maine,Finance and insurance,2006 Q2
"14,779",Maryland,Finance and insurance,2006 Q2
"32,560",Massachusetts,Finance and insurance,2006 Q2
"24,060",Michigan,Finance and insurance,2006 Q2
"290,683",Mideast,Finance and insurance,2006 Q2
"21,190",Minnesota,Finance and insurance,2006 Q2
"3,411",Mississippi,Finance and insurance,2006 Q2
"15,922",Missouri,Finance and insurance,2006 Q2
"1,413",Montana,Finance and insurance,2006 Q2
"7,182",Nebraska,Finance and insurance,2006 Q2
"6,344",Nevada,Finance and insurance,2006 Q2
"75,355",New England,Finance and insurance,2006 Q2
"3,605",New Hampshire,Finance and insurance,2006 Q2
"32,953",New Jersey,Finance and insurance,2006 Q2
"2,116",New Mexico,Finance and insurance,2006 Q2
"188,989",New York,Finance and insurance,2006 Q2
"33,312",North Carolina,Finance and insurance,2006 Q2
"1,369",North Dakota,Finance and insurance,2006 Q2
"38,292",Ohio,Finance and insurance,2006 Q2
"5,406",Oklahoma,Finance and insurance,2006 Q2
"6,564",Oregon,Finance and insurance,2006 Q2
"34,618",Pennsylvania,Finance and insurance,2006 Q2
"70,505",Plains,Finance and insurance,2006 Q2
"3,445",Rhode Island,Finance and insurance,2006 Q2
"26,302",Rocky Mountain,Finance and insurance,2006 Q2
"6,404",South Carolina,Finance and insurance,2006 Q2
"5,278",South Dakota,Finance and insurance,2006 Q2
"164,275",Southeast,Finance and insurance,2006 Q2
"73,966",Southwest,Finance and insurance,2006 Q2
"11,299",Tennessee,Finance and insurance,2006 Q2
"53,287",Texas,Finance and insurance,2006 Q2
"979,996",United States,Finance and insurance,2006 Q2
"9,450",Utah,Finance and insurance,2006 Q2
"1,289",Vermont,Finance and insurance,2006 Q2
"18,239",Virginia,Finance and insurance,2006 Q2
"13,137",Washington,Finance and insurance,2006 Q2
"2,022",West Virginia,Finance and insurance,2006 Q2
"16,138",Wisconsin,Finance and insurance,2006 Q2
661,Wyoming,Finance and insurance,2006 Q2
"29,093",Alabama,Government,2006 Q2
"8,849",Alaska,Government,2006 Q2
"33,858",Arizona,Government,2006 Q2
"13,835",Arkansas,Government,2006 Q2
"254,103",California,Government,2006 Q2
"32,108",Colorado,Government,2006 Q2
"23,273",Connecticut,Government,2006 Q2
"5,682",Delaware,Government,2006 Q2
"33,659",District of Columbia,Government,2006 Q2
"362,391",Far West,Government,2006 Q2
"89,038",Florida,Government,2006 Q2
"56,591",Georgia,Government,2006 Q2
"245,060",Great Lakes,Government,2006 Q2
"14,129",Hawaii,Government,2006 Q2
"8,402",Idaho,Government,2006 Q2
"70,476",Illinois,Government,2006 Q2
"32,868",Indiana,Government,2006 Q2
"16,197",Iowa,Government,2006 Q2
"17,722",Kansas,Government,2006 Q2
"24,529",Kentucky,Government,2006 Q2
"24,797",Louisiana,Government,2006 Q2
"7,579",Maine,Government,2006 Q2
"60,497",Maryland,Government,2006 Q2
"44,273",Massachusetts,Government,2006 Q2
"50,936",Michigan,Government,2006 Q2
"362,229",Mideast,Government,2006 Q2
"28,416",Minnesota,Government,2006 Q2
"16,218",Mississippi,Government,2006 Q2
"32,012",Missouri,Government,2006 Q2
"5,741",Montana,Government,2006 Q2
"12,093",Nebraska,Government,2006 Q2
"13,903",Nevada,Government,2006 Q2
"94,469",New England,Government,2006 Q2
"7,726",New Hampshire,Government,2006 Q2
"57,926",New Jersey,Government,2006 Q2
"19,903",New Mexico,Government,2006 Q2
"139,787",New York,Government,2006 Q2
"55,949",North Carolina,Government,2006 Q2
"4,332",North Dakota,Government,2006 Q2
"61,847",Ohio,Government,2006 Q2
"22,705",Oklahoma,Government,2006 Q2
"21,149",Oregon,Government,2006 Q2
"64,694",Pennsylvania,Government,2006 Q2
"115,484",Plains,Government,2006 Q2
"7,763",Rhode Island,Government,2006 Q2
"67,273",Rocky Mountain,Government,2006 Q2
"27,533",South Carolina,Government,2006 Q2
"4,713",South Dakota,Government,2006 Q2
"455,508",Southeast,Government,2006 Q2
"206,070",Southwest,Government,2006 Q2
"32,445",Tennessee,Government,2006 Q2
"129,595",Texas,Government,2006 Q2
"1,908,421",United States,Government,2006 Q2
"16,600",Utah,Government,2006 Q2
"3,854",Vermont,Government,2006 Q2
"74,972",Virginia,Government,2006 Q2
"50,255",Washington,Government,2006 Q2
"10,497",West Virginia,Government,2006 Q2
"28,931",Wisconsin,Government,2006 Q2
"4,422",Wyoming,Government,2006 Q2
"11,706",Alabama,Health care and social assistance,2006 Q2
"2,310",Alaska,Health care and social assistance,2006 Q2
"17,213",Arizona,Health care and social assistance,2006 Q2
"7,387",Arkansas,Health care and social assistance,2006 Q2
"104,622",California,Health care and social assistance,2006 Q2
"13,463",Colorado,Health care and social assistance,2006 Q2
"16,728",Connecticut,Health care and social assistance,2006 Q2
"3,312",Delaware,Health care and social assistance,2006 Q2
"3,939",District of Columbia,Health care and social assistance,2006 Q2
"148,338",Far West,Health care and social assistance,2006 Q2
"56,381",Florida,Health care and social assistance,2006 Q2
"23,160",Georgia,Health care and social assistance,2006 Q2
"158,810",Great Lakes,Health care and social assistance,2006 Q2
"3,804",Hawaii,Health care and social assistance,2006 Q2
"3,569",Idaho,Health care and social assistance,2006 Q2
"42,570",Illinois,Health care and social assistance,2006 Q2
"20,289",Indiana,Health care and social assistance,2006 Q2
"9,347",Iowa,Health care and social assistance,2006 Q2
"8,587",Kansas,Health care and social assistance,2006 Q2
"12,381",Kentucky,Health care and social assistance,2006 Q2
"11,646",Louisiana,Health care and social assistance,2006 Q2
"5,810",Maine,Health care and social assistance,2006 Q2
"20,565",Maryland,Health care and social assistance,2006 Q2
"31,908",Massachusetts,Health care and social assistance,2006 Q2
"32,712",Michigan,Health care and social assistance,2006 Q2
"194,054",Mideast,Health care and social assistance,2006 Q2
"21,934",Minnesota,Health care and social assistance,2006 Q2
"6,388",Mississippi,Health care and social assistance,2006 Q2
"19,346",Missouri,Health care and social assistance,2006 Q2
"2,917",Montana,Health care and social assistance,2006 Q2
"6,145",Nebraska,Health care and social assistance,2006 Q2
"5,908",Nevada,Health care and social assistance,2006 Q2
"66,811",New England,Health care and social assistance,2006 Q2
"5,029",New Hampshire,Health care and social assistance,2006 Q2
"34,561",New Jersey,Health care and social assistance,2006 Q2
"4,961",New Mexico,Health care and social assistance,2006 Q2
"79,680",New York,Health care and social assistance,2006 Q2
"25,957",North Carolina,Health care and social assistance,2006 Q2
"2,449",North Dakota,Health care and social assistance,2006 Q2
"42,331",Ohio,Health care and social assistance,2006 Q2
"9,598",Oklahoma,Health care and social assistance,2006 Q2
"12,214",Oregon,Health care and social assistance,2006 Q2
"51,996",Pennsylvania,Health care and social assistance,2006 Q2
"70,677",Plains,Health care and social assistance,2006 Q2
"4,926",Rhode Island,Health care and social assistance,2006 Q2
"26,994",Rocky Mountain,Health care and social assistance,2006 Q2
"9,577",South Carolina,Health care and social assistance,2006 Q2
"2,871",South Dakota,Health care and social assistance,2006 Q2
"212,806",Southeast,Health care and social assistance,2006 Q2
"93,974",Southwest,Health care and social assistance,2006 Q2
"21,502",Tennessee,Health care and social assistance,2006 Q2
"62,202",Texas,Health care and social assistance,2006 Q2
"972,459",United States,Health care and social assistance,2006 Q2
"5,825",Utah,Health care and social assistance,2006 Q2
"2,411",Vermont,Health care and social assistance,2006 Q2
"21,234",Virginia,Health care and social assistance,2006 Q2
"19,481",Washington,Health care and social assistance,2006 Q2
"5,486",West Virginia,Health care and social assistance,2006 Q2
"20,909",Wisconsin,Health care and social assistance,2006 Q2
"1,219",Wyoming,Health care and social assistance,2006 Q2
"4,916",Alabama,Information,2006 Q2
"1,018",Alaska,Information,2006 Q2
"6,675",Arizona,Information,2006 Q2
"3,341",Arkansas,Information,2006 Q2
"123,444",California,Information,2006 Q2
"17,855",Colorado,Information,2006 Q2
"8,996",Connecticut,Information,2006 Q2
"1,240",Delaware,Information,2006 Q2
"5,746",District of Columbia,Information,2006 Q2
"158,613",Far West,Information,2006 Q2
"32,116",Florida,Information,2006 Q2
"24,922",Georgia,Information,2006 Q2
"60,730",Great Lakes,Information,2006 Q2
"1,682",Hawaii,Information,2006 Q2
"1,158",Idaho,Information,2006 Q2
"22,801",Illinois,Information,2006 Q2
"5,855",Indiana,Information,2006 Q2
"4,087",Iowa,Information,2006 Q2
"7,254",Kansas,Information,2006 Q2
"4,010",Kentucky,Information,2006 Q2
"3,999",Louisiana,Information,2006 Q2
"1,320",Maine,Information,2006 Q2
"12,197",Maryland,Information,2006 Q2
"18,376",Massachusetts,Information,2006 Q2
"10,854",Michigan,Information,2006 Q2
"142,817",Mideast,Information,2006 Q2
"9,379",Minnesota,Information,2006 Q2
"1,935",Mississippi,Information,2006 Q2
"11,100",Missouri,Information,2006 Q2
874,Montana,Information,2006 Q2
"2,755",Nebraska,Information,2006 Q2
"2,655",Nevada,Information,2006 Q2
"33,393",New England,Information,2006 Q2
"2,053",New Hampshire,Information,2006 Q2
"22,100",New Jersey,Information,2006 Q2
"1,932",New Mexico,Information,2006 Q2
"78,670",New York,Information,2006 Q2
"11,809",North Carolina,Information,2006 Q2
955,North Dakota,Information,2006 Q2
"13,794",Ohio,Information,2006 Q2
"3,967",Oklahoma,Information,2006 Q2
"5,157",Oregon,Information,2006 Q2
"22,887",Pennsylvania,Information,2006 Q2
"36,493",Plains,Information,2006 Q2
"1,948",Rhode Island,Information,2006 Q2
"24,463",Rocky Mountain,Information,2006 Q2
"3,988",South Carolina,Information,2006 Q2
954,South Dakota,Information,2006 Q2
"119,565",Southeast,Information,2006 Q2
"53,109",Southwest,Information,2006 Q2
"8,115",Tennessee,Information,2006 Q2
"40,535",Texas,Information,2006 Q2
"629,387",United States,Information,2006 Q2
"4,132",Utah,Information,2006 Q2
708,Vermont,Information,2006 Q2
"18,925",Virginia,Information,2006 Q2
"24,594",Washington,Information,2006 Q2
"1,501",West Virginia,Information,2006 Q2
"7,427",Wisconsin,Information,2006 Q2
448,Wyoming,Information,2006 Q2
"1,467",Alabama,Management of companies and enterprises,2006 Q2
289,Alaska,Management of companies and enterprises,2006 Q2
"2,994",Arizona,Management of companies and enterprises,2006 Q2
"2,979",Arkansas,Management of companies and enterprises,2006 Q2
"31,287",California,Management of companies and enterprises,2006 Q2
"4,534",Colorado,Management of companies and enterprises,2006 Q2
"6,447",Connecticut,Management of companies and enterprises,2006 Q2
"2,057",Delaware,Management of companies and enterprises,2006 Q2
782,District of Columbia,Management of companies and enterprises,2006 Q2
"44,559",Far West,Management of companies and enterprises,2006 Q2
"11,197",Florida,Management of companies and enterprises,2006 Q2
"8,055",Georgia,Management of companies and enterprises,2006 Q2
"52,881",Great Lakes,Management of companies and enterprises,2006 Q2
929,Hawaii,Management of companies and enterprises,2006 Q2
"1,279",Idaho,Management of companies and enterprises,2006 Q2
"16,988",Illinois,Management of companies and enterprises,2006 Q2
"3,886",Indiana,Management of companies and enterprises,2006 Q2
"1,406",Iowa,Management of companies and enterprises,2006 Q2
"1,551",Kansas,Management of companies and enterprises,2006 Q2
"2,247",Kentucky,Management of companies and enterprises,2006 Q2
"2,114",Louisiana,Management of companies and enterprises,2006 Q2
775,Maine,Management of companies and enterprises,2006 Q2
"3,033",Maryland,Management of companies and enterprises,2006 Q2
"9,963",Massachusetts,Management of companies and enterprises,2006 Q2
"10,145",Michigan,Management of companies and enterprises,2006 Q2
"62,014",Mideast,Management of companies and enterprises,2006 Q2
"10,376",Minnesota,Management of companies and enterprises,2006 Q2
"1,057",Mississippi,Management of companies and enterprises,2006 Q2
"9,680",Missouri,Management of companies and enterprises,2006 Q2
98,Montana,Management of companies and enterprises,2006 Q2
"1,833",Nebraska,Management of companies and enterprises,2006 Q2
"3,147",Nevada,Management of companies and enterprises,2006 Q2
"20,057",New England,Management of companies and enterprises,2006 Q2
"1,107",New Hampshire,Management of companies and enterprises,2006 Q2
"14,061",New Jersey,Management of companies and enterprises,2006 Q2
544,New Mexico,Management of companies and enterprises,2006 Q2
"26,682",New York,Management of companies and enterprises,2006 Q2
"10,533",North Carolina,Management of companies and enterprises,2006 Q2
361,North Dakota,Management of companies and enterprises,2006 Q2
"15,922",Ohio,Management of companies and enterprises,2006 Q2
"1,503",Oklahoma,Management of companies and enterprises,2006 Q2
"3,694",Oregon,Management of companies and enterprises,2006 Q2
"15,397",Pennsylvania,Management of companies and enterprises,2006 Q2
"25,531",Plains,Management of companies and enterprises,2006 Q2
"1,735",Rhode Island,Management of companies and enterprises,2006 Q2
"7,976",Rocky Mountain,Management of companies and enterprises,2006 Q2
"1,644",South Carolina,Management of companies and enterprises,2006 Q2
323,South Dakota,Management of companies and enterprises,2006 Q2
"56,667",Southeast,Management of companies and enterprises,2006 Q2
"13,571",Southwest,Management of companies and enterprises,2006 Q2
"3,195",Tennessee,Management of companies and enterprises,2006 Q2
"8,529",Texas,Management of companies and enterprises,2006 Q2
"282,866",United States,Management of companies and enterprises,2006 Q2
"1,920",Utah,Management of companies and enterprises,2006 Q2
26,Vermont,Management of companies and enterprises,2006 Q2
"11,688",Virginia,Management of companies and enterprises,2006 Q2
"5,214",Washington,Management of companies and enterprises,2006 Q2
490,West Virginia,Management of companies and enterprises,2006 Q2
"5,939",Wisconsin,Management of companies and enterprises,2006 Q2
145,Wyoming,Management of companies and enterprises,2006 Q2
"30,178",Alabama,Manufacturing,2006 Q2
"1,432",Alaska,Manufacturing,2006 Q2
"20,867",Arizona,Manufacturing,2006 Q2
"19,709",Arkansas,Manufacturing,2006 Q2
"210,171",California,Manufacturing,2006 Q2
"18,003",Colorado,Manufacturing,2006 Q2
"39,807",Connecticut,Manufacturing,2006 Q2
"5,131",Delaware,Manufacturing,2006 Q2
261,District of Columbia,Manufacturing,2006 Q2
"293,058",Far West,Manufacturing,2006 Q2
"40,381",Florida,Manufacturing,2006 Q2
"49,953",Georgia,Manufacturing,2006 Q2
"392,546",Great Lakes,Manufacturing,2006 Q2
"1,167",Hawaii,Manufacturing,2006 Q2
"5,321",Idaho,Manufacturing,2006 Q2
"87,596",Illinois,Manufacturing,2006 Q2
"70,689",Indiana,Manufacturing,2006 Q2
"29,318",Iowa,Manufacturing,2006 Q2
"19,782",Kansas,Manufacturing,2006 Q2
"32,346",Kentucky,Manufacturing,2006 Q2
"53,419",Louisiana,Manufacturing,2006 Q2
"5,800",Maine,Manufacturing,2006 Q2
"16,456",Maryland,Manufacturing,2006 Q2
"40,228",Massachusetts,Manufacturing,2006 Q2
"82,575",Michigan,Manufacturing,2006 Q2
"230,689",Mideast,Manufacturing,2006 Q2
"38,545",Minnesota,Manufacturing,2006 Q2
"15,444",Mississippi,Manufacturing,2006 Q2
"36,473",Missouri,Manufacturing,2006 Q2
"1,985",Montana,Manufacturing,2006 Q2
"11,008",Nebraska,Manufacturing,2006 Q2
"5,439",Nevada,Manufacturing,2006 Q2
"101,371",New England,Manufacturing,2006 Q2
"7,244",New Hampshire,Manufacturing,2006 Q2
"51,346",New Jersey,Manufacturing,2006 Q2
"6,107",New Mexico,Manufacturing,2006 Q2
"76,018",New York,Manufacturing,2006 Q2
"91,981",North Carolina,Manufacturing,2006 Q2
"2,894",North Dakota,Manufacturing,2006 Q2
"98,152",Ohio,Manufacturing,2006 Q2
"16,895",Oklahoma,Manufacturing,2006 Q2
"30,981",Oregon,Manufacturing,2006 Q2
"81,488",Pennsylvania,Manufacturing,2006 Q2
"141,453",Plains,Manufacturing,2006 Q2
"5,260",Rhode Island,Manufacturing,2006 Q2
